ID,Timestamp,texte_clean,year,month,day_str,month_str
743142812710862881,2020-08-12 16:24:13.476000+00:00,reabo week end cool,2020,8,Mercredi,Juillet
743140878784397722,2020-08-12 16:16:32.392000+00:00,samedi ever dispo,2020,8,Mercredi,Juillet
743140826246283304,2020-08-12 16:16:19.866000+00:00,coucou,2020,8,Mercredi,Juillet
743140813521027126,2020-08-12 16:16:16.832000+00:00,joli,2020,8,Mercredi,Juillet
730088565395947570,2020-07-07 15:51:18.380000+00:00,look chapeau definir,2020,7,Mardi,Juin
730088277419229215,2020-07-07 15:50:09.721000+00:00,dernier moment skin ete adapter danseur,2020,7,Mardi,Juin
726443889883611167,2020-06-27 14:28:40.023000+00:00,uta sou estime,2020,6,Samedi,Avril
726443847860617268,2020-06-27 14:28:30.004000+00:00,emmerde,2020,6,Samedi,Avril
726443786355343410,2020-06-27 14:28:15.340000+00:00,retrouver coincer spira porte porte sens squatter partout,2020,6,Samedi,Avril
726443653261820025,2020-06-27 14:27:43.608000+00:00,apre adorable,2020,6,Samedi,Avril
726442274199961640,2020-06-27 14:22:14.814000+00:00,peinard tjrs,2020,6,Samedi,Avril
726442223335505922,2020-06-27 14:22:02.687000+00:00,fois compte spira suremer bcp difficulte,2020,6,Samedi,Avril
726442144469876766,2020-06-27 14:21:43.884000+00:00,spira fond,2020,6,Samedi,Avril
726442132616904704,2020-06-27 14:21:41.058000+00:00,uta adorable,2020,6,Samedi,Avril
726442068083474465,2020-06-27 14:21:25.672000+00:00,spirer luire,2020,6,Samedi,Avril
726442034813993052,2020-06-27 14:21:17.740000+00:00,peur,2020,6,Samedi,Avril
724362087308197970,2020-06-21 20:36:19.611000+00:00,bonsoir ducoup nuit,2020,6,Dimanche,Avril
724362031389605958,2020-06-21 20:36:06.279000+00:00,coucher commencer heure monde didi,2020,6,Dimanche,Avril
723235539649560708,2020-06-18 17:59:49.719000+00:00,ser pot fleur dispo inventaire meuble poser,2020,6,Jeudi,Avril
722893971046793288,2020-06-17 19:22:33.418000+00:00,terreau necessair aps croisement,2020,6,Mercredi,Avril
722893858849161338,2020-06-17 19:22:06.668000+00:00,plante arroser,2020,6,Mercredi,Avril
722893806483275818,2020-06-17 19:21:54.183000+00:00,champ,2020,6,Mercredi,Avril
719646243940466838,2020-06-08 20:17:14.936000+00:00,maniere dormir mort fatigue,2020,6,Lundi,Avril
719646209706426448,2020-06-08 20:17:06.774000+00:00,taquiner,2020,6,Lundi,Avril
719643722236559460,2020-06-08 20:07:13.715000+00:00,co,2020,6,Lundi,Avril
717739036558491709,2020-06-03 13:58:41.262000+00:00,presse,2020,6,Mercredi,Avril
717738847651364945,2020-06-03 13:57:56.223000+00:00,recolte,2020,6,Mercredi,Avril
717735684336779367,2020-06-03 13:45:22.030000+00:00,oigon chou,2020,6,Mercredi,Avril
717735614614732811,2020-06-03 13:45:05.407000+00:00,yep arroser,2020,6,Mercredi,Avril
717734560644857926,2020-06-03 13:40:54.121000+00:00,brill guilde,2020,6,Mercredi,Avril
714498079965052989,2020-05-25 15:20:16.996000+00:00,perdre nord,2020,5,Lundi,Mai
710900175224438894,2020-05-15 17:03:29.660000+00:00,continuer rangement,2020,5,Vendredi,Mai
710899847737114654,2020-05-15 17:02:11.581000+00:00,gentil note,2020,5,Vendredi,Mai
710899745471856651,2020-05-15 17:01:47.199000+00:00,absolument bosse,2020,5,Vendredi,Mai
710899708721102859,2020-05-15 17:01:38.437000+00:00,bouger temps,2020,5,Vendredi,Mai
710899631558492251,2020-05-15 17:01:20.040000+00:00,nante compte coucou,2020,5,Vendredi,Mai
710899585417216050,2020-05-15 17:01:09.039000+00:00,contact,2020,5,Vendredi,Mai
710899273558130720,2020-05-15 16:59:54.686000+00:00,reabo,2020,5,Vendredi,Mai
710899229501161532,2020-05-15 16:59:44.182000+00:00,temps envie,2020,5,Vendredi,Mai
710899195971633203,2020-05-15 16:59:36.188000+00:00,avouer abo,2020,5,Vendredi,Mai
710893810003214390,2020-05-15 16:38:12.073000+00:00,bosse,2020,5,Vendredi,Mai
710893775026782369,2020-05-15 16:38:03.734000+00:00,courir temps,2020,5,Vendredi,Mai
710893745129652315,2020-05-15 16:37:56.606000+00:00,hab,2020,5,Vendredi,Mai
710893733217828967,2020-05-15 16:37:53.766000+00:00,tombee rayon sou effectif,2020,5,Vendredi,Mai
710893672706867300,2020-05-15 16:37:39.339000+00:00,fatiguee,2020,5,Vendredi,Mai
710893647825993732,2020-05-15 16:37:33.407000+00:00,gg oignon,2020,5,Vendredi,Mai
710893596118745159,2020-05-15 16:37:21.079000+00:00,sou pied mater stream legal,2020,5,Vendredi,Mai
710893503126962238,2020-05-15 16:36:58.908000+00:00,coucou,2020,5,Vendredi,Mai
710893469802954802,2020-05-15 16:36:50.963000+00:00,campagne levee fonds reve,2020,5,Vendredi,Mai
709486783762661486,2020-05-11 19:27:10.876000+00:00,briller,2020,5,Lundi,Mai
708351883563106314,2020-05-08 16:17:29.583000+00:00,hesite appele,2020,5,Vendredi,Mai
708349472454869042,2020-05-08 16:07:54.730000+00:00,rester,2020,5,Vendredi,Mai
708347124277837874,2020-05-08 15:58:34.881000+00:00,taire sec misere,2020,5,Vendredi,Mai
708347085493239851,2020-05-08 15:58:25.634000+00:00,frais moyenne trainer,2020,5,Vendredi,Mai
708346999107485728,2020-05-08 15:58:05.038000+00:00,mieux,2020,5,Vendredi,Mai
708346964340899872,2020-05-08 15:57:56.749000+00:00,pousser ej,2020,5,Vendredi,Mai
708346925199392798,2020-05-08 15:57:47.417000+00:00,maniere prevu rester,2020,5,Vendredi,Mai
708346728633335838,2020-05-08 15:57:00.552000+00:00,gerer rayon bio vraiment sucre sale supposer occuper,2020,5,Vendredi,Mai
708346574274560030,2020-05-08 15:56:23.750000+00:00,sale,2020,5,Vendredi,Mai
708346557640081453,2020-05-08 15:56:19.784000+00:00,binome mec gere partie sale,2020,5,Vendredi,Mai
708346510248509491,2020-05-08 15:56:08.485000+00:00,reduire cout,2020,5,Vendredi,Mai
708346438756597791,2020-05-08 15:55:51.440000+00:00,sou effectif embaucher,2020,5,Vendredi,Mai
708346355336216637,2020-05-08 15:55:31.551000+00:00,saison renfort,2020,5,Vendredi,Mai
708346331655045210,2020-05-08 15:55:25.905000+00:00,courre,2020,5,Vendredi,Mai
708346300176793741,2020-05-08 15:55:18.400000+00:00,minimun,2020,5,Vendredi,Mai
708346252445745152,2020-05-08 15:55:07.020000+00:00,rayon,2020,5,Vendredi,Mai
708346207696584845,2020-05-08 15:54:56.351000+00:00,cool mieux mise rayon,2020,5,Vendredi,Mai
708346157331513474,2020-05-08 15:54:44.343000+00:00,apprendre commande,2020,5,Vendredi,Mai
708346113874460745,2020-05-08 15:54:33.982000+00:00,grosso modo colle gerer epicerie sucr,2020,5,Vendredi,Mai
708346017204011122,2020-05-08 15:54:10.934000+00:00,fatiguer,2020,5,Vendredi,Mai
708345974371778560,2020-05-08 15:54:00.722000+00:00,dormir,2020,5,Vendredi,Mai
708345944684364128,2020-05-08 15:53:53.644000+00:00,ecroul,2020,5,Vendredi,Mai
708345923193012315,2020-05-08 15:53:48.520000+00:00,eter donne eter tjrs droite gauche luire laisse initiative donner fois eter vent avai,2020,5,Vendredi,Mai
708345794809430137,2020-05-08 15:53:17.911000+00:00,spira,2020,5,Vendredi,Mai
707631630059175997,2020-05-06 16:35:27.766000+00:00,pardon,2020,5,Mercredi,Mai
707628072782004330,2020-05-06 16:21:19.645000+00:00,briller,2020,5,Mercredi,Mai
706954900340211762,2020-05-04 19:46:22.828000+00:00,pluie arret soleil estival rime orage pagaille,2020,5,Lundi,Mai
706954825639919647,2020-05-04 19:46:05.018000+00:00,climatisation fondre,2020,5,Lundi,Mai
706954797919502348,2020-05-04 19:45:58.409000+00:00,oh temps magnifique,2020,5,Lundi,Mai
706954234498777189,2020-05-04 19:43:44.079000+00:00,contre joue soir orage,2020,5,Lundi,Mai
706954165154218300,2020-05-04 19:43:27.546000+00:00,gg,2020,5,Lundi,Mai
706154058553098341,2020-05-02 14:44:07.267000+00:00,cas ancien extension sarouel recolteur sou manteau haute terre,2020,5,Samedi,Mai
706153953511079986,2020-05-02 14:43:42.223000+00:00,artisan cer,2020,5,Samedi,Mai
706153927745470504,2020-05-02 14:43:36.080000+00:00,voi recolteur,2020,5,Samedi,Mai
706153897877700669,2020-05-02 14:43:28.959000+00:00,couturier couturier,2020,5,Samedi,Mai
706153869037535232,2020-05-02 14:43:22.083000+00:00,mineur mineur,2020,5,Samedi,Mai
706153705518661683,2020-05-02 14:42:43.097000+00:00,commun normalement job combat,2020,5,Samedi,Mai
706153635536568340,2020-05-02 14:42:26.412000+00:00,stuff dedie metier job,2020,5,Samedi,Mai
706153566087151697,2020-05-02 14:42:09.854000+00:00,heu,2020,5,Samedi,Mai
706153549771571263,2020-05-02 14:42:05.964000+00:00,bosser lundi semaine mini jai hoaore,2020,5,Samedi,Mai
706153126884933704,2020-05-02 14:40:25.140000+00:00,paranoiaqu assumee,2020,5,Samedi,Mai
706152914871124008,2020-05-02 14:39:34.592000+00:00,yep,2020,5,Samedi,Mai
706152709530583080,2020-05-02 14:38:45.635000+00:00,resultat cours pleine heure pointe,2020,5,Samedi,Mai
706152657764614175,2020-05-02 14:38:33.293000+00:00,mi chemin fai demi tour compte,2020,5,Samedi,Mai
706152597064777808,2020-05-02 14:38:18.821000+00:00,tot oublier attestation,2020,5,Samedi,Mai
706152126166073374,2020-05-02 14:36:26.550000+00:00,diademe sortir cieldacier,2020,5,Samedi,Mai
706140458530635856,2020-05-02 13:50:04.769000+00:00,aimer demander cieldacier,2020,5,Samedi,Mai
706140426679353435,2020-05-02 13:49:57.175000+00:00,bosser pourra envoyer mot ici,2020,5,Samedi,Mai
706133284928618516,2020-05-02 13:21:34.449000+00:00,moche,2020,5,Samedi,Mai
706133226783244339,2020-05-02 13:21:20.586000+00:00,race,2020,5,Samedi,Mai
706133202237915216,2020-05-02 13:21:14.734000+00:00,luire costume chocobo,2020,5,Samedi,Mai
706131535677489162,2020-05-02 13:14:37.395000+00:00,plaindre,2020,5,Samedi,Mai
706131507982499894,2020-05-02 13:14:30.792000+00:00,entendre emmenerai recup vent,2020,5,Samedi,Mai
706131404156698634,2020-05-02 13:14:06.038000+00:00,heu,2020,5,Samedi,Mai
705460809844654183,2020-04-30 16:49:23.895000+00:00,eden stuff correct rapidement bcp classe permettra stuffer raid mmq,2020,4,Jeudi,Avril
705460683378000015,2020-04-30 16:48:53.743000+00:00,farme mmq stuff,2020,4,Jeudi,Avril
705460642974400513,2020-04-30 16:48:44.110000+00:00,pe motiv danseur,2020,4,Jeudi,Avril
704394693726699550,2020-04-27 18:13:02.005000+00:00,rip,2020,4,Lundi,Avril
704394513497718876,2020-04-27 18:12:19.035000+00:00,co roulette,2020,4,Lundi,Avril
703605648511860786,2020-04-25 13:57:38.966000+00:00,ajouter rejet souche,2020,4,Samedi,Avril
703394940142747708,2020-04-25 00:00:22.176000+00:00,tchou,2020,4,Samedi,Avril
703394929707188364,2020-04-25 00:00:19.688000+00:00,sors douche dormir,2020,4,Samedi,Avril
703381347825352814,2020-04-24 23:06:21.515000+00:00,chut secret,2020,4,Vendredi,Avril
703344640849608704,2020-04-24 20:40:29.890000+00:00,dejer poney sarcage,2020,4,Vendredi,Avril
703248271736307895,2020-04-24 14:17:33.703000+00:00,innoncence represnetaton apollon,2020,4,Vendredi,Avril
703248214610018334,2020-04-24 14:17:20.083000+00:00,nom equipement verra drops stuff lie apollon,2020,4,Vendredi,Avril
703248118593880176,2020-04-24 14:16:57.191000+00:00,reaction,2020,4,Vendredi,Avril
703234864781983785,2020-04-24 13:24:17.236000+00:00,memorisation essayage ressembler botte retire robe,2020,4,Vendredi,Avril
703234742908223488,2020-04-24 13:23:48.179000+00:00,dominateur donjon,2020,4,Vendredi,Avril
703233735235076136,2020-04-24 13:19:47.931000+00:00,train tester virer contre sceau,2020,4,Vendredi,Avril
703233715333234859,2020-04-24 13:19:43.186000+00:00,arrivee resultat inattendu taire style,2020,4,Vendredi,Avril
703231013211340860,2020-04-24 13:08:58.950000+00:00,manier decide,2020,4,Vendredi,Avril
702948714951737474,2020-04-23 18:27:13.800000+00:00,reportage sauver dernier bistrot savenay,2020,4,Jeudi,Avril
702948666830487562,2020-04-23 18:27:02.327000+00:00,mdr,2020,4,Jeudi,Avril
702943366610157648,2020-04-23 18:05:58.656000+00:00,plante yat fauteuil voler,2020,4,Jeudi,Avril
702876242172444692,2020-04-23 13:39:14.943000+00:00,deco tete,2020,4,Jeudi,Avril
702876213043134505,2020-04-23 13:39:07.998000+00:00,aucun idee,2020,4,Jeudi,Avril
702706097877942302,2020-04-23 02:23:09.382000+00:00,http www daevasfashion fr final fantasy xiv,2020,4,Jeudi,Avril
702642582571974736,2020-04-22 22:10:46.153000+00:00,discours fou moment entendre,2020,4,Mercredi,Avril
702642468168138772,2020-04-22 22:10:18.877000+00:00,relation neutre ej sensee,2020,4,Mercredi,Avril
702642407375634433,2020-04-22 22:10:04.383000+00:00,vetement,2020,4,Mercredi,Avril
702642313217966178,2020-04-22 22:09:41.934000+00:00,jure,2020,4,Mercredi,Avril
702642298655211520,2020-04-22 22:09:38.462000+00:00,prevenu probleme fou,2020,4,Mercredi,Avril
702642245899255878,2020-04-22 22:09:25.884000+00:00,luire histoire concerner retomber dessu guilde,2020,4,Mercredi,Avril
702642129876287528,2020-04-22 22:08:58.222000+00:00,voiler,2020,4,Mercredi,Avril
702641776279683232,2020-04-22 22:07:33.918000+00:00,masher assumer,2020,4,Mercredi,Avril
702641330295406774,2020-04-22 22:05:47.587000+00:00,devient betise nom luire,2020,4,Mercredi,Avril
702641263517892689,2020-04-22 22:05:31.666000+00:00,pfff,2020,4,Mercredi,Avril
702641254000754760,2020-04-22 22:05:29.397000+00:00,marier ig histoire contenter,2020,4,Mercredi,Avril
702641211881816075,2020-04-22 22:05:19.355000+00:00,profiter,2020,4,Mercredi,Avril
702640947187679353,2020-04-22 22:04:16.247000+00:00,connaître passif,2020,4,Mercredi,Avril
702640870683443261,2020-04-22 22:03:58.007000+00:00,vocal,2020,4,Mercredi,Avril
702640853277081651,2020-04-22 22:03:53.857000+00:00,mariage,2020,4,Mercredi,Avril
702640840333459516,2020-04-22 22:03:50.771000+00:00,ceremonie lien eternel jeu,2020,4,Mercredi,Avril
702640752106274906,2020-04-22 22:03:29.736000+00:00,luire court apre,2020,4,Mercredi,Avril
702640730732101674,2020-04-22 22:03:24.640000+00:00,histoire entrer ini masher,2020,4,Mercredi,Avril
702640585525428346,2020-04-22 22:02:50.020000+00:00,rester discrete,2020,4,Mercredi,Avril
702640559977922681,2020-04-22 22:02:43.929000+00:00,heu,2020,4,Mercredi,Avril
701896092660269066,2020-04-20 20:44:29.089000+00:00,kiliiiiiii,2020,4,Lundi,Avril
701818429916840016,2020-04-20 15:35:52.848000+00:00,etonne,2020,4,Lundi,Avril
701818285393707049,2020-04-20 15:35:18.391000+00:00,cool,2020,4,Lundi,Avril
701812142382514267,2020-04-20 15:10:53.783000+00:00,gendarm kraft souvenir,2020,4,Lundi,Avril
701812027517304954,2020-04-20 15:10:26.397000+00:00,donner oignon fallen luire file plein terreau renvoye habitude,2020,4,Lundi,Avril
701811900995993692,2020-04-20 15:09:56.232000+00:00,presse,2020,4,Lundi,Avril
701811222282240120,2020-04-20 15:07:14.414000+00:00,yat eter briller,2020,4,Lundi,Avril
701811193597132982,2020-04-20 15:07:07.575000+00:00,cool graine,2020,4,Lundi,Avril
701811168490291281,2020-04-20 15:07:01.589000+00:00,arroser,2020,4,Lundi,Avril
701193189503139942,2020-04-18 22:11:23.917000+00:00,mourir regulieremer fai,2020,4,Samedi,Avril
701193166631469057,2020-04-18 22:11:18.464000+00:00,skip rush tare,2020,4,Samedi,Avril
701193104627204157,2020-04-18 22:11:03.681000+00:00,temps vraiment defendre roulette affreux,2020,4,Samedi,Avril
701178979855499316,2020-04-18 21:14:56.073000+00:00,envie poser didi osef cause dan,2020,4,Samedi,Avril
701178943809519667,2020-04-18 21:14:47.479000+00:00,squatter,2020,4,Samedi,Avril
701152931516514311,2020-04-18 19:31:25.665000+00:00,genr,2020,4,Samedi,Avril
701152874717249557,2020-04-18 19:31:12.123000+00:00,dison pose,2020,4,Samedi,Avril
701152575210389564,2020-04-18 19:30:00.715000+00:00,rir,2020,4,Samedi,Avril
701152544789102733,2020-04-18 19:29:53.462000+00:00,    dan,2020,4,Samedi,Avril
701152529341218816,2020-04-18 19:29:49.779000+00:00,chercher angle camera afk,2020,4,Samedi,Avril
701152487104708689,2020-04-18 19:29:39.709000+00:00,grave,2020,4,Samedi,Avril
701152468926595113,2020-04-18 19:29:35.375000+00:00,pasa quelqu particulier,2020,4,Samedi,Avril
701142995201687692,2020-04-18 18:51:56.663000+00:00,spira taire fai roulette,2020,4,Samedi,Avril
701106229568864327,2020-04-18 16:25:51.053000+00:00,luire emmerdeur,2020,4,Samedi,Avril
701106209507246131,2020-04-18 16:25:46.270000+00:00,princess neko masher,2020,4,Samedi,Avril
701106148761272352,2020-04-18 16:25:31.787000+00:00,omg dan,2020,4,Samedi,Avril
701062900617445397,2020-04-18 13:33:40.626000+00:00,co,2020,4,Samedi,Avril
701062892555862097,2020-04-18 13:33:38.704000+00:00,franchement aucun idee,2020,4,Samedi,Avril
701061760874053643,2020-04-18 13:29:08.890000+00:00,allai,2020,4,Samedi,Avril
701061489733271672,2020-04-18 13:28:04.245000+00:00,ogg gg avance,2020,4,Samedi,Avril
700841543174586418,2020-04-17 22:54:04.899000+00:00,tkt,2020,4,Vendredi,Avril
700841469518282803,2020-04-17 22:53:47.338000+00:00,skin,2020,4,Vendredi,Avril
700840682675503204,2020-04-17 22:50:39.740000+00:00,ohhhh deteste,2020,4,Vendredi,Avril
700840429397999726,2020-04-17 22:49:39.354000+00:00,chanceux,2020,4,Vendredi,Avril
700840416173621350,2020-04-17 22:49:36.201000+00:00,ohhhhhh,2020,4,Vendredi,Avril
700722779506606090,2020-04-17 15:02:09.434000+00:00,mdr,2020,4,Vendredi,Avril
700722772829143151,2020-04-17 15:02:07.842000+00:00,recettehabituele creme vanille,2020,4,Vendredi,Avril
700722687441633361,2020-04-17 15:01:47.484000+00:00,dejer javai cointreau rhum,2020,4,Vendredi,Avril
700722645611708468,2020-04-17 15:01:37.511000+00:00,extrer manger,2020,4,Vendredi,Avril
700721870504198275,2020-04-17 14:58:32.711000+00:00,genre,2020,4,Vendredi,Avril
700721707010490369,2020-04-17 14:57:53.731000+00:00,voiler,2020,4,Vendredi,Avril
700720931248537640,2020-04-17 14:54:48.775000+00:00,att cuisine,2020,4,Vendredi,Avril
700720814965915669,2020-04-17 14:54:21.051000+00:00,beau,2020,4,Vendredi,Avril
700720794183139378,2020-04-17 14:54:16.096000+00:00,mere part complet,2020,4,Vendredi,Avril
700720702742855782,2020-04-17 14:53:54.295000+00:00,fraisier aujourd,2020,4,Vendredi,Avril
700719245226410135,2020-04-17 14:48:06.796000+00:00,xp,2020,4,Vendredi,Avril
700718839528292403,2020-04-17 14:46:30.070000+00:00,ohhh changer,2020,4,Vendredi,Avril
700718375105462422,2020-04-17 14:44:39.343000+00:00,up,2020,4,Vendredi,Avril
700718191210397818,2020-04-17 14:43:55.499000+00:00,franchement,2020,4,Vendredi,Avril
700717655795040327,2020-04-17 14:41:47.846000+00:00,hum     ticket,2020,4,Vendredi,Avril
700717539222880337,2020-04-17 14:41:20.053000+00:00,quon,2020,4,Vendredi,Avril
700717511775223809,2020-04-17 14:41:13.509000+00:00,hum,2020,4,Vendredi,Avril
700714923252121610,2020-04-17 14:30:56.357000+00:00,jauge pe bloquee,2020,4,Vendredi,Avril
700714890649927761,2020-04-17 14:30:48.584000+00:00,avouer,2020,4,Vendredi,Avril
700694202908016710,2020-04-17 13:08:36.242000+00:00,bizarre,2020,4,Vendredi,Avril
700694161669488720,2020-04-17 13:08:26.410000+00:00,heu,2020,4,Vendredi,Avril
700452907535040673,2020-04-16 21:09:46.942000+00:00,etsi porte,2020,4,Jeudi,Avril
700452826991820830,2020-04-16 21:09:27.739000+00:00,pote risquer force,2020,4,Jeudi,Avril
700452773015191641,2020-04-16 21:09:14.870000+00:00,creer tension,2020,4,Jeudi,Avril
700452676843995156,2020-04-16 21:08:51.941000+00:00,discuter masha pennse guilder,2020,4,Jeudi,Avril
700131505023746089,2020-04-15 23:52:38.612000+00:00,anticipe triange neko princess masher,2020,4,Mercredi,Avril
700131437747109918,2020-04-15 23:52:22.572000+00:00,temps reflechir,2020,4,Mercredi,Avril
700131418088407141,2020-04-15 23:52:17.885000+00:00,demain,2020,4,Mercredi,Avril
700128791887872091,2020-04-15 23:41:51.750000+00:00,sarcage risque pataque histoire,2020,4,Mercredi,Avril
700128559422767225,2020-04-15 23:40:56.326000+00:00,luire,2020,4,Mercredi,Avril
700128522584457231,2020-04-15 23:40:47.543000+00:00,droit,2020,4,Mercredi,Avril
700005353168961608,2020-04-15 15:31:21.666000+00:00,maison reve manqu piece aimer,2020,4,Mercredi,Avril
700005213293248553,2020-04-15 15:30:48.317000+00:00,ajouterun set repas,2020,4,Mercredi,Avril
700005160424046602,2020-04-15 15:30:35.712000+00:00,ouiiiii,2020,4,Mercredi,Avril
700005108720730183,2020-04-15 15:30:23.385000+00:00,avai,2020,4,Mercredi,Avril
700005086620942346,2020-04-15 15:30:18.116000+00:00,aimer limite relaxer,2020,4,Mercredi,Avril
700005034393600010,2020-04-15 15:30:05.664000+00:00,ambiance detent nature,2020,4,Mercredi,Avril
700005002361569401,2020-04-15 15:29:58.027000+00:00,chou reutiliser,2020,4,Mercredi,Avril
700004738753626174,2020-04-15 15:28:55.178000+00:00,chou hyuroi,2020,4,Mercredi,Avril
700004710832144444,2020-04-15 15:28:48.521000+00:00,pratiquemer manqu detail,2020,4,Mercredi,Avril
700004636739764266,2020-04-15 15:28:30.856000+00:00,maison,2020,4,Mercredi,Avril
700004510537351178,2020-04-15 15:28:00.767000+00:00,espere chance,2020,4,Mercredi,Avril
700004410318913566,2020-04-15 15:27:36.873000+00:00,train ranger affaire moment,2020,4,Mercredi,Avril
699954202285178912,2020-04-15 12:08:06.345000+00:00,acharnee acheter tomate cerise pot avai,2020,4,Mercredi,Avril
699950916089937971,2020-04-15 11:55:02.855000+00:00,discord pote,2020,4,Mercredi,Avril
699928690267521114,2020-04-15 10:26:43.806000+00:00,propre poser culotte haut,2020,4,Mercredi,Avril
699664796160753775,2020-04-14 16:58:06.548000+00:00,doki,2020,4,Mardi,Avril
699664538940997705,2020-04-14 16:57:05.222000+00:00,eter cool memoire,2020,4,Mardi,Avril
699664510767726725,2020-04-14 16:56:58.505000+00:00,khol,2020,4,Mardi,Avril
699642153554673717,2020-04-14 15:28:08.130000+00:00,supposer aps essaye,2020,4,Mardi,Avril
699641269508636743,2020-04-14 15:24:37.357000+00:00,justement expertis,2020,4,Mardi,Avril
699641064075690064,2020-04-14 15:23:48.378000+00:00,cool donne assignat pire sors full presque fai expertis taire degage vendre sert,2020,4,Mardi,Avril
699640627826130964,2020-04-14 15:22:04.368000+00:00,princess coin farmer degomer mob completer,2020,4,Mardi,Avril
699309880317575240,2020-04-13 17:27:48.017000+00:00,final coupe pc discuter didi,2020,4,Lundi,Avril
699309812437221516,2020-04-13 17:27:31.833000+00:00,demain pauser,2020,4,Lundi,Avril
699309799082295297,2020-04-13 17:27:28.649000+00:00,geeker journee,2020,4,Lundi,Avril
699309772788334714,2020-04-13 17:27:22.380000+00:00,diner repasser heure,2020,4,Lundi,Avril
699309639426244669,2020-04-13 17:26:50.584000+00:00,partager,2020,4,Lundi,Avril
699309627585724505,2020-04-13 17:26:47.761000+00:00,demande,2020,4,Lundi,Avril
699309608031879240,2020-04-13 17:26:43.099000+00:00,adorer musique,2020,4,Lundi,Avril
699309430805626890,2020-04-13 17:26:00.845000+00:00,dind dong,2020,4,Lundi,Avril
699309398845292585,2020-04-13 17:25:53.225000+00:00,beau tableau,2020,4,Lundi,Avril
699309376699236392,2020-04-13 17:25:47.945000+00:00,taire signal sonore rappeler timer,2020,4,Lundi,Avril
699309282339848234,2020-04-13 17:25:25.448000+00:00,timer,2020,4,Lundi,Avril
699309268356300920,2020-04-13 17:25:22.114000+00:00,faisai tableur ressoruce crafts,2020,4,Lundi,Avril
699309198546305064,2020-04-13 17:25:05.470000+00:00,pleurer,2020,4,Lundi,Avril
699309037262602240,2020-04-13 17:24:27.017000+00:00,avai faisai,2020,4,Lundi,Avril
699308955830190122,2020-04-13 17:24:07.602000+00:00,att,2020,4,Lundi,Avril
699308949467431034,2020-04-13 17:24:06.085000+00:00,ahhhhhh,2020,4,Lundi,Avril
699299280703324311,2020-04-13 16:45:40.872000+00:00,colle,2020,4,Lundi,Avril
699299240823881819,2020-04-13 16:45:31.364000+00:00,indepenament cote coller neko mecher,2020,4,Lundi,Avril
699299189623881789,2020-04-13 16:45:19.157000+00:00,avouer princess arrange bord,2020,4,Lundi,Avril
699297795647078461,2020-04-13 16:39:46.807000+00:00,quitte rapeller ordre guilde communaute harem bishonen,2020,4,Lundi,Avril
699297683227148408,2020-04-13 16:39:20.004000+00:00,limite clair,2020,4,Lundi,Avril
699297660355739738,2020-04-13 16:39:14.551000+00:00,taire fixette rapide     apre refuser masher,2020,4,Lundi,Avril
699297471309938698,2020-04-13 16:38:29.479000+00:00,masher neko princess risque triangle explosif neko coller,2020,4,Lundi,Avril
699297278929666100,2020-04-13 16:37:43.612000+00:00,masha,2020,4,Lundi,Avril
699277634210758677,2020-04-13 15:19:39.946000+00:00,vaisell lever cul chaise fondre housing pause,2020,4,Lundi,Avril
699277512534130759,2020-04-13 15:19:10.936000+00:00,spira rajoute droit potagere,2020,4,Lundi,Avril
699277455713632376,2020-04-13 15:18:57.389000+00:00,officier grosso modo normalement,2020,4,Lundi,Avril
699277271055466529,2020-04-13 15:18:13.363000+00:00,bordel,2020,4,Lundi,Avril
699277233843470537,2020-04-13 15:18:04.491000+00:00,droit exclure,2020,4,Lundi,Avril
699277151060361298,2020-04-13 15:17:44.754000+00:00,ailleurs potagere,2020,4,Lundi,Avril
699277098430496820,2020-04-13 15:17:32.206000+00:00,neko potagere,2020,4,Lundi,Avril
699277076116799538,2020-04-13 15:17:26.886000+00:00,membre,2020,4,Lundi,Avril
699277013978054666,2020-04-13 15:17:12.071000+00:00,montrerai pire,2020,4,Lundi,Avril
699276977445797939,2020-04-13 15:17:03.361000+00:00,sentir princess foutr,2020,4,Lundi,Avril
699276916129005608,2020-04-13 15:16:48.742000+00:00,motiver jouer,2020,4,Lundi,Avril
699276891177091176,2020-04-13 15:16:42.793000+00:00,pire,2020,4,Lundi,Avril
699276691226361906,2020-04-13 15:15:55.121000+00:00,dison heure buff gagner dsl,2020,4,Lundi,Avril
699276560066150421,2020-04-13 15:15:23.850000+00:00,clair virer quelqu cl genre dan taire connaître luire dejer sortir,2020,4,Lundi,Avril
699276347817721856,2020-04-13 15:14:33.246000+00:00,remarquer subtilement potagere officier droit quej besoin luire,2020,4,Lundi,Avril
699276229295210516,2020-04-13 15:14:04.988000+00:00,penny,2020,4,Lundi,Avril
699276120591433849,2020-04-13 15:13:39.071000+00:00,demander farmerer ect ect,2020,4,Lundi,Avril
699276073816424508,2020-04-13 15:13:27.919000+00:00,neko grosso modo utile,2020,4,Lundi,Avril
699276027809234994,2020-04-13 15:13:16.950000+00:00,farmer sou marin session farm journee,2020,4,Lundi,Avril
699275936884981921,2020-04-13 15:12:55.272000+00:00,buff donne recolte,2020,4,Lundi,Avril
699275888940023872,2020-04-13 15:12:43.841000+00:00,jour,2020,4,Lundi,Avril
699275823848489030,2020-04-13 15:12:28.322000+00:00,prime commencer tete neko princess,2020,4,Lundi,Avril
